tier,subtype,sex,n_a,n_p,n_c,tot_knots,cases_mape,pe_2021,n_coef,dev_df_full,aic_full
subtype,follicular,males,7,5,4,16,4.52649962720921,-1.440497902806256,11,1.314695541424792,1092.7536547787092
subtype,follicular,females,7,5,4,16,10.631746197803897,-5.900748722451094,11,1.408536787779706,1057.4079490463196
subtype,mantle_cell,males,7,5,4,16,12.688238044279244,50.55361464978676,11,0.8568841816191964,722.007691814335
subtype,mantle_cell,females,7,5,4,16,21.63754113366482,55.11553536464915,11,0.8649935966970267,594.1376772694296
agg,nhl,males,4,6,4,14,1.9510693805413977,3.796060006785048,11,2.598408934186715,2706.7525767400352
agg,nhl,females,4,6,4,14,2.0989437964309197,0.7507613844497276,11,1.9456801224266995,2424.2643926656915
agg,hodgkin,males,4,6,4,14,4.966138560874202,3.0029174758891677,11,2.54062453728221,2176.3191003591064
agg,hodgkin,females,4,6,4,14,9.19542418828605,3.9082762926241252,11,2.958944584381314,2226.8130628224594
subtype,dlbcl,males,4,6,4,14,2.266159710320339,2.4501041324636983,11,2.0564979267259966,1337.2892333381485
subtype,dlbcl,females,4,6,4,14,4.833710716433442,3.5602546810067643,10,1.9648443763632701,1262.106525006134
subtype,follicular,males,4,6,4,14,4.430828882090864,-1.9683403278533556,11,1.6915684812461147,1153.0533251501213
subtype,follicular,females,4,6,4,14,10.403770513091024,-5.7930197440317865,11,2.1052203704252475,1168.877322269607
subtype,mantle_cell,males,4,6,4,14,10.875495674647029,44.8927206150403,10,1.116210786915131,762.6161594485992
subtype,mantle_cell,females,4,6,4,14,20.212551962791157,49.5798812319969,11,0.9376787381047628,605.7672998946672
agg,nhl,males,5,6,4,15,1.9510693805413977,3.796060006785048,11,2.4906570193996926,2676.9052963440263
agg,nhl,females,5,6,4,15,2.0944166551596073,0.8530317396164624,12,1.1986959577041458,2218.1510830798456
agg,hodgkin,males,5,6,4,15,5.088725983480444,3.5648922984432203,12,2.0295918058657922,2034.733441950891
agg,hodgkin,females,5,6,4,15,7.829920894625203,1.0447207142132555,11,3.585418845803832,2400.346433236499
subtype,dlbcl,males,5,6,4,15,2.2641852273770247,2.325753298197005,11,2.0564979267259966,1337.2892333381485
subtype,dlbcl,females,5,6,4,15,7.359425186662029,8.735433982716897,12,1.1758906755887668,1136.7331978302616
subtype,follicular,males,5,6,4,15,4.6191207754222665,-2.4022500299499896,11,1.6915684812461147,1153.0533251501213
subtype,follicular,females,5,6,4,15,10.638288544621302,-5.453629035517281,11,2.1052203704252475,1168.877322269607
subtype,mantle_cell,males,5,6,4,15,12.30275244253926,49.97688743620988,11,0.9059611026283033,729.8599991757917
subtype,mantle_cell,females,5,6,4,15,21.985262501010883,55.297295453824724,11,0.9376787381047628,605.7672998946672
agg,nhl,males,6,6,4,16,1.9650714795762085,3.710068138360181,11,2.4906570193996926,2676.9052963440263
agg,nhl,females,6,6,4,16,2.0990466506885332,1.2427861641178939,12,1.2189733696079472,2223.7476487652934
agg,hodgkin,males,6,6,4,16,5.0957011822522205,3.6160731538045146,12,2.135650877514373,2064.005745725901
agg,hodgkin,females,6,6,4,16,9.007553880050558,3.357989855126817,12,2.6162520737318484,2131.2709852988246
subtype,dlbcl,males,6,6,4,16,2.2641852273770247,2.325753298197005,11,2.0633614368773783,1338.3873949623692
subtype,dlbcl,females,6,6,4,16,7.428824770162611,8.812747449989827,12,1.1758906755887668,1136.7331978302616
subtype,follicular,males,6,6,4,16,4.6191207754222665,-2.4022500299499896,12,1.3032501395696328,1091.6191403423143
subtype,follicular,females,6,6,4,16,10.881863345304613,-6.094053475345143,11,2.1052203704252475,1168.877322269607
subtype,mantle_cell,males,6,6,4,16,12.30275244253926,49.97688743620988,11,0.9059611026283033,729.8599991757917
subtype,mantle_cell,females,6,6,4,16,21.985262501010883,55.297295453824724,12,0.8666047385993296,595.5288552351984
agg,nhl,males,7,6,4,17,1.9650714795762085,3.710068138360181,12,2.405333454211036,2652.8653353325603
agg,nhl,females,7,6,4,17,2.1048054740667634,1.199934969035859,12,1.2189733696079472,2223.7476487652934
agg,hodgkin,males,7,6,4,17,5.094883918045255,3.610027875025294,13,2.014513205105767,2030.5572349360211
agg,hodgkin,females,7,6,4,17,9.007553880050558,3.357989855126817,12,2.8014926526673842,2182.397385085034
subtype,dlbcl,males,7,6,4,17,2.253075686656835,2.328612505584223,12,1.4403009454458469,1239.257415387879
subtype,dlbcl,females,7,6,4,17,7.428824770162611,8.812747449989827,12,1.179221064702104,1137.2627296992812
subtype,follicular,males,7,6,4,17,4.6191207754222665,-2.4022500299499896,12,1.3032501395696328,1091.6191403423143
subtype,follicular,females,7,6,4,17,10.881863345304613,-6.094053475345143,12,1.4154410110964581,1059.097183765904
subtype,mantle_cell,males,7,6,4,17,12.30275244253926,49.97688743620988,12,0.8523482211517878,722.4295899183975
subtype,mantle_cell,females,7,6,4,17,21.985262501010883,55.297295453824724,12,0.8666047385993296,595.5288552351984
agg,nhl,males,4,7,4,15,1.963604292325612,3.778568681710928,12,2.606417851672203,2708.364629031839
agg,nhl,females,4,7,4,15,2.109153467748193,0.7431597569233186,12,1.9466446748299058,2424.5849290065535
agg,hodgkin,males,4,7,4,15,5.099424403000671,3.4309986782606607,12,2.5477421154033713,2177.7429273832636
agg,hodgkin,females,4,7,4,15,10.116861948663894,4.879585880264925,12,2.9623700599944818,2226.7995495073137
subtype,dlbcl,males,4,7,4,15,2.27246529802713,2.4767654397573633,12,2.0674103663544225,1338.9678133123427
subtype,dlbcl,females,4,7,4,15,5.461717998929096,4.097031428837632,11,1.9698732746984724,1262.9463043634037
subtype,follicular,males,4,7,4,15,4.385613255146477,-1.5277032822273477,12,1.6976975995326749,1154.3362864764383
subtype,follicular,females,4,7,4,15,10.79324331750561,-6.063944888245847,12,2.1210092297825303,1171.2825305369886
subtype,mantle_cell,males,4,7,4,15,10.429593939416417,44.23687823782415,11,1.110204029057854,762.53886740452
subtype,mantle_cell,females,4,7,4,15,19.8888361613507,49.33635432306212,12,0.9358541339325737,606.5395090931839
agg,nhl,males,5,7,4,16,1.963604292325612,3.778568681710928,12,2.49836882827084,2678.543098573063
agg,nhl,females,5,7,4,16,2.1046332679456237,0.8454167223712075,13,1.1965019913439243,2218.34904637308
agg,hodgkin,males,5,7,4,16,5.2233738233732705,3.997650724962834,13,2.034902181001112,2036.1642033072399
agg,hodgkin,females,5,7,4,16,8.742502790717932,2.0002977869410814,12,3.591187626270426,2400.3531977994744
subtype,dlbcl,males,5,7,4,16,2.2704911017131253,2.3523800220308875,12,2.0674103663544225,1338.9678133123427
subtype,dlbcl,females,5,7,4,16,8.053214134005733,9.295422182854352,13,1.175787983426137,1137.5410817929771
subtype,follicular,males,5,7,4,16,4.574066633591509,-1.9606988461453687,12,1.6976975995326749,1154.3362864764383
subtype,follicular,females,5,7,4,16,11.02656818607575,-5.725531064749437,12,2.1210092297825303,1171.2825305369886
subtype,mantle_cell,males,5,7,4,16,11.84220408273413,49.29563850904861,12,0.8985681682427598,729.7785615058618
subtype,mantle_cell,females,5,7,4,16,21.65743243921747,55.04626785250374,12,0.9358541339325737,606.5395090931839
agg,nhl,males,6,7,4,17,1.9775603061042872,3.6926522772666046,12,2.49836882827084,2678.543098573063
agg,nhl,females,6,7,4,17,2.1113507230346342,1.2323895408809997,13,1.2169272944143648,2223.9660047174507
agg,hodgkin,males,6,7,4,17,5.2302489560104926,4.048650668097852,13,2.14139664470466,2065.4501808257164
agg,hodgkin,females,6,7,4,17,9.931454523332341,4.330649026385866,13,2.6183614347952715,2131.234807517536
subtype,dlbcl,males,6,7,4,17,2.2704911017131253,2.3523800220308875,12,2.0743167264638633,1340.065924569743
subtype,dlbcl,females,6,7,4,17,8.137216294008393,9.373210987855597,13,1.175787983426137,1137.5410817929771
subtype,follicular,males,6,7,4,17,4.574066633591509,-1.9606988461453687,13,1.3069106339215708,1092.8942483103508
subtype,follicular,females,6,7,4,17,11.26903503056067,-6.364146397233601,12,2.1210092297825303,1171.2825305369886
subtype,mantle_cell,males,6,7,4,17,11.84220408273413,49.29563850904861,12,0.8985681682427598,729.7785615058618
subtype,mantle_cell,females,6,7,4,17,21.65743243921747,55.04626785250374,13,0.864336983674794,596.3039452185227
agg,nhl,males,7,7,4,18,1.9775603061042872,3.6926522772666046,13,2.4129494243302396,2654.5543936611275
agg,nhl,females,7,7,4,18,2.1171745204773402,1.18942857944143,13,1.2169272944143648,2223.9660047174507
agg,hodgkin,males,7,7,4,18,5.2294463499885815,4.0426269216700605,14,2.019786500226994,2031.9876045941305
agg,hodgkin,females,7,7,4,18,9.931454523332341,4.330649026385866,13,2.8043820816890213,2182.390485413316
subtype,dlbcl,males,7,7,4,18,2.259377493584442,2.3552399755955546,13,1.4474659163238022,1240.9491798411502
subtype,dlbcl,females,7,7,4,18,8.137216294008393,9.373210987855597,13,1.1791260368912195,1138.0684942404598
subtype,follicular,males,7,7,4,18,4.574066633591509,-1.9606988461453687,13,1.3069106339215708,1092.8942483103508
subtype,follicular,females,7,7,4,18,11.26903503056067,-6.364146397233601,13,1.426939315577266,1061.4984748627749
subtype,mantle_cell,males,7,7,4,18,11.84220408273413,49.29563850904861,13,0.8445932012316857,722.3519485498696
subtype,mantle_cell,females,7,7,4,18,21.65743243921747,55.04626785250374,13,0.864336983674794,596.3039452185227
agg,nhl,males,4,4,5,13,2.7486249549458326,3.134511153840358,10,2.606858984737917,2709.7000997274536
agg,nhl,females,4,4,5,13,1.9089098804732592,0.9619815322665435,10,1.980609462626749,2433.920429363735
agg,hodgkin,males,4,4,5,13,4.572086580749934,0.3281292835378293,10,2.4271294449012943,2145.3080892144935
agg,hodgkin,females,4,4,5,13,6.455948330372506,-3.588901189713449,10,2.853835333488462,2198.5516356586277
subtype,dlbcl,males,4,4,5,13,2.1806417026389107,2.5478841794617213,10,1.9426098924238857,1319.0097577422341
subtype,dlbcl,females,4,4,5,13,6.107531416847279,4.86542065122506,9,1.9429125785059482,1258.5184181296106
subtype,follicular,males,4,4,5,13,5.194809515090893,-2.3261492212167534,10,1.497640934472042,1121.5225586007414
subtype,follicular,females,4,4,5,13,10.951355225769548,-8.165650394425446,10,1.858659764400226,1129.2862850700033
subtype,mantle_cell,males,4,4,5,13,10.947672986343845,44.82507492371595,9,0.9105365099582822,728.4131373685053
subtype,mantle_cell,females,4,4,5,13,19.72785340517945,47.64203766294035,10,0.8774555368286198,595.0090432273129
agg,nhl,males,5,4,5,14,2.7486249549458326,3.134511153840358,10,2.48684013245763,2676.334858793531
agg,nhl,females,5,4,5,14,1.9135662119852692,0.9932671617852308,11,1.2453652675964184,2230.2771778777064
agg,hodgkin,males,5,4,5,14,4.701176420316131,1.3068572251948731,11,2.0117744003385765,2029.8276124257202
agg,hodgkin,females,5,4,5,14,6.302793351921541,-4.440578670421514,10,3.3878164734035296,2346.9983925550164
subtype,dlbcl,males,5,4,5,14,2.3907179503814464,3.4854631898455253,10,1.9426098924238857,1319.0097577422341
subtype,dlbcl,females,5,4,5,14,8.843930765071548,9.905226525894376,11,1.1653902838757932,1134.2290258317744
subtype,follicular,males,5,4,5,14,4.8026039353135666,-0.6043783967267655,10,1.497640934472042,1121.5225586007414
subtype,follicular,females,5,4,5,14,10.564281414900018,-7.407706413756007,10,1.858659764400226,1129.2862850700033
subtype,mantle_cell,males,5,4,5,14,10.909451934215024,45.41398661484751,10,0.8251580490094573,715.7566686457865
subtype,mantle_cell,females,5,4,5,14,46.627305041421394,90.36446652183577,10,0.8774555368286198,595.0090432273129
agg,nhl,males,6,4,5,15,2.7302868243658973,3.1467317802184307,10,2.48684013245763,2676.334858793531
agg,nhl,females,6,4,5,15,1.9701593788272835,1.4279175504285573,11,1.2659214583606786,2235.9712427194063
agg,hodgkin,males,6,4,5,15,4.722106668653568,1.4323903937912001,11,2.11818987814729,2059.304699778734
agg,hodgkin,females,6,4,5,15,6.875729766943711,-1.257563770443285,11,2.609459408528928,2130.0056691113487
subtype,dlbcl,males,6,4,5,15,2.3907179503814464,3.4854631898455253,10,1.941510880152615,1318.8328167665604
subtype,dlbcl,females,6,4,5,15,9.29699301344539,10.651527162350737,11,1.1653902838757932,1134.2290258317744
subtype,follicular,males,6,4,5,15,4.8026039353135666,-0.6043783967267655,11,1.2834189485384393,1087.7493999168933
subtype,follicular,females,6,4,5,15,9.91768557874593,-6.2452355455021875,10,1.858659764400226,1129.2862850700033
subtype,mantle_cell,males,6,4,5,15,10.909451934215024,45.41398661484751,10,0.8251580490094573,715.7566686457865
subtype,mantle_cell,females,6,4,5,15,46.627305041421394,90.36446652183577,11,0.8489054519183206,591.5635741048363
agg,nhl,males,7,4,5,16,2.7302868243658973,3.1467317802184307,11,2.386146046272356,2647.955756787757
agg,nhl,females,7,4,5,16,1.9681524343752945,1.3610456671706577,11,1.2659214583606786,2235.9712427194063
agg,hodgkin,males,7,4,5,16,4.722075277928303,1.4326880636274975,12,2.0000719920757883,2026.585973344852
agg,hodgkin,females,7,4,5,16,6.875729766943711,-1.257563770443285,11,2.7850621718790034,2178.6476345593182
subtype,dlbcl,males,7,4,5,16,2.3574080804698534,3.4414574082759066,11,1.442903477289605,1239.1141214283257
subtype,dlbcl,females,7,4,5,16,9.29699301344539,10.651527162350737,11,1.1615629358846529,1133.6166501531927
subtype,follicular,males,7,4,5,16,4.8026039353135666,-0.6043783967267655,11,1.2834189485384393,1087.7493999168933
subtype,follicular,females,7,4,5,16,9.91768557874593,-6.2452355455021875,11,1.4016024931161997,1056.2984619001588
subtype,mantle_cell,males,7,4,5,16,10.909451934215024,45.41398661484751,11,0.8073872290612979,714.0881794050711
subtype,mantle_cell,females,7,4,5,16,46.627305041421394,90.36446652183577,11,0.8489054519183206,591.5635741048363
agg,nhl,males,4,5,5,14,2.241221860451716,3.666358399803798,11,2.5983483700685346,2706.7358004792973
agg,nhl,females,4,5,5,14,2.058690190248217,0.7417491147485024,11,1.9459605377597573,2424.3420677129516
agg,hodgkin,males,4,5,5,14,4.703177055206016,0.734161515935228,11,2.43408985300485,2146.8089928142776
agg,hodgkin,females,4,5,5,14,6.400427993674531,-3.7456612309056294,11,2.8603736676303875,2199.5089188824522
subtype,dlbcl,males,4,5,5,14,2.263455901449345,2.884144379268846,11,1.9516589359917262,1320.5149948206656
subtype,dlbcl,females,4,5,5,14,5.061944942936476,4.154311243613148,10,1.9486674785655516,1259.502044460701
subtype,follicular,males,4,5,5,14,4.936238862657885,-3.0534382786131857,11,1.4978076360541568,1122.0515899194077
subtype,follicular,females,4,5,5,14,12.662950200594663,-9.459350218361786,11,1.851387501262216,1128.2640632035223
subtype,mantle_cell,males,4,5,5,14,10.83991732238619,44.669440545656336,10,0.8900959327209735,726.2116679233402
subtype,mantle_cell,females,4,5,5,14,20.07961902378111,49.88486706264022,11,0.8773010093922233,596.1068633006607
agg,nhl,males,5,5,5,15,2.241221860451716,3.666358399803798,11,2.477709670643367,2673.3188807385272
agg,nhl,females,5,5,5,15,2.0626066879659897,0.7724631696453474,12,1.2052037659274932,2219.947238149488
agg,hodgkin,males,5,5,5,15,4.830517976261971,1.7092125639707134,12,2.0174011862322683,2031.3688309320385
agg,hodgkin,females,5,5,5,15,6.253458703126199,-4.5791607621788,11,3.396091639209746,2347.9027970099355
subtype,dlbcl,males,5,5,5,15,2.4739681305362065,3.8222082716897345,11,1.9516589359917262,1320.5149948206656
subtype,dlbcl,females,5,5,5,15,7.5003548712770165,9.16744047566239,12,1.1664227424725908,1135.2277964647883
subtype,follicular,males,5,5,5,15,4.510270021208189,-1.3349098037748617,11,1.4978076360541568,1122.0515899194077
subtype,follicular,females,5,5,5,15,12.284274380605334,-8.71214095031011,11,1.851387501262216,1128.2640632035223
subtype,mantle_cell,males,5,5,5,15,10.80220033036189,45.25844835411388,11,0.803367400838271,713.4450068893866
subtype,mantle_cell,females,5,5,5,15,50.80191096039724,91.7807959246987,11,0.8773010093922233,596.1068633006607
agg,nhl,males,6,5,5,16,2.2203305671225992,3.6816712410637034,11,2.477709670643367,2673.3188807385272
agg,nhl,females,6,5,5,16,2.1124649315063384,1.188692204352184,12,1.2262564783195384,2225.7577867696928
agg,hodgkin,males,6,5,5,16,4.851188472967491,1.8340558831962301,12,2.124142488012033,2060.8294302232553
agg,hodgkin,females,6,5,5,16,6.807598671241929,-1.4223165667615552,12,2.614917459409193,2130.902631745773
subtype,dlbcl,males,6,5,5,16,2.4739681305362065,3.8222082716897345,11,1.9505246786916302,1320.333513652651
subtype,dlbcl,females,6,5,5,16,7.902908126119012,9.909118218545544,12,1.1664227424725908,1135.2277964647883
subtype,follicular,males,6,5,5,16,4.510270021208189,-1.3349098037748617,12,1.2826016730364993,1088.3360341635462
subtype,follicular,females,6,5,5,16,11.65114901104981,-7.5672578634830066,11,1.851387501262216,1128.2640632035223
subtype,mantle_cell,males,6,5,5,16,10.80220033036189,45.25844835411388,11,0.803367400838271,713.4450068893866
subtype,mantle_cell,females,6,5,5,16,50.80191096039724,91.7807959246987,12,0.8486778830928197,592.6784852096634
agg,nhl,males,7,5,5,17,2.2203305671225992,3.6816712410637034,12,2.37589390118125,2644.7400186963378
agg,nhl,females,7,5,5,17,2.1167557717475747,1.123104499811392,12,1.2262564783195384,2225.7577867696928
agg,hodgkin,males,7,5,5,17,4.85116574557159,1.834389322509319,13,2.0056577000285682,2028.1219710397897
agg,hodgkin,females,7,5,5,17,6.807598671241929,-1.4223165667615552,12,2.791147058676116,2179.5420011434435
subtype,dlbcl,males,7,5,5,17,2.4405715869255005,3.778298747579753,12,1.4492236936573952,1240.6761323535156
subtype,dlbcl,females,7,5,5,17,7.902908126119012,9.909118218545544,12,1.1625394500632167,1134.6103529716984
subtype,follicular,males,7,5,5,17,4.510270021208189,-1.3349098037748617,12,1.2826016730364993,1088.3360341635462
subtype,follicular,females,7,5,5,17,11.65114901104981,-7.5672578634830066,12,1.3926655263240781,1055.4758816870956
subtype,mantle_cell,males,7,5,5,17,10.80220033036189,45.25844835411388,12,0.7847429825131488,711.6803569748535
subtype,mantle_cell,females,7,5,5,17,50.80191096039724,91.7807959246987,12,0.8486778830928197,592.6784852096634
agg,nhl,males,4,6,5,15,1.870509435487251,4.13467886051422,12,2.606057236312804,2708.265099192647
agg,nhl,females,4,6,5,15,2.0479618379906395,0.7703174202854801,12,1.9471202636679141,2424.716191525844
agg,hodgkin,males,4,6,5,15,4.642742984261834,0.5501806113172282,12,2.4393974265848293,2147.839793269346
agg,hodgkin,females,4,6,5,15,7.012160456512116,-2.748208797553354,12,2.867133917837886,2200.5143742720925
subtype,dlbcl,males,4,6,5,15,2.2899596132055056,2.992354954162299,12,1.952289549567302,1320.6636034431901
subtype,dlbcl,females,4,6,5,15,5.117597236729139,4.216419349997847,11,1.955327535430439,1260.6189860805168
subtype,follicular,males,4,6,5,15,5.149406689287606,-3.9978477191555934,12,1.4872398965699802,1120.8735117053693
subtype,follicular,females,4,6,5,15,12.905212918657774,-9.643356066938754,12,1.8611312670071507,1129.9619344557045
subtype,mantle_cell,males,4,6,5,15,10.503653882467342,44.13121622840304,11,0.8866289204609343,726.766850029013
subtype,mantle_cell,females,4,6,5,15,20.424717949572933,50.062339507820056,12,0.8790727228164464,597.5112647257203
agg,nhl,males,5,6,5,16,1.870509435487251,4.13467886051422,12,2.484965719000245,2674.8438404143803
agg,nhl,females,5,6,5,16,2.0515803241617006,0.8016010980304864,13,1.2031490809274017,2220.1769960085367
agg,hodgkin,males,5,6,5,16,4.769192335887288,1.5219107696735596,13,2.0211492994114284,2032.3821608700766
agg,hodgkin,females,5,6,5,16,6.864870123795311,-3.589149667897102,12,3.4047205017748623,2348.888271438696
subtype,dlbcl,males,5,6,5,16,2.5007525398705783,3.931220804513933,12,1.952289549567302,1320.6636034431901
subtype,dlbcl,females,5,6,5,16,7.594634597515179,9.231239332219673,13,1.167971104010129,1136.306014845248
subtype,follicular,males,5,6,5,16,4.603569799391201,-2.3008344796286258,12,1.4872398965699802,1120.8735117053693
subtype,follicular,females,5,6,5,16,12.528338195458884,-8.898324573761329,12,1.8611312670071507,1129.9619344557045
subtype,mantle_cell,males,5,6,5,16,10.474637100571798,44.71808126682687,12,0.7990059699925613,713.9481719840807
subtype,mantle_cell,females,5,6,5,16,51.600315057793885,92.00927982280416,12,0.8790727228164464,597.5112647257203
agg,nhl,males,6,6,5,17,1.8499649157259408,4.150580212732331,12,2.484965719000245,2674.8438404143803
agg,nhl,females,6,6,5,17,2.09629110148296,1.2277331555999995,13,1.224372705894138,2226.0134928743873
agg,hodgkin,males,6,6,5,17,4.789584736999281,1.6459605487666662,13,2.1283025348478444,2061.849300615092
agg,hodgkin,females,6,6,5,17,7.487781204229867,-0.4172718927088713,13,2.620799717389749,2131.9053352310166
subtype,dlbcl,males,6,6,5,17,2.5007525398705783,3.931220804513933,12,1.9512151785930474,1320.492778458284
subtype,dlbcl,females,6,6,5,17,7.997516659221255,9.97345193386346,13,1.167971104010129,1136.306014845248
subtype,follicular,males,6,6,5,17,4.603569799391201,-2.3008344796286258,13,1.270680664848569,1087.1699131968169
subtype,follicular,females,6,6,5,17,11.897868990195287,-7.75672150336491,12,1.8611312670071507,1129.9619344557045
subtype,mantle_cell,males,6,6,5,17,10.474637100571798,44.71808126682687,12,0.7990059699925613,713.9481719840807
subtype,mantle_cell,females,6,6,5,17,51.600315057793885,92.00927982280416,13,0.8503520031688668,594.094318298586
agg,nhl,males,7,6,5,18,1.8499649157259408,4.150580212732331,13,2.3827196984281094,2646.2412190380437
agg,nhl,females,7,6,5,18,2.101057270828313,1.1613250329542115,13,1.224372705894138,2226.0134928743873
agg,hodgkin,males,7,6,5,18,4.789567311765188,1.6463076798985183,14,2.0093744966845146,2029.1347156234897
agg,hodgkin,females,7,6,5,18,7.487781204229867,-0.4172718927088713,13,2.797673069458212,2180.5455070498438
subtype,dlbcl,males,7,6,5,18,2.4673168831502115,3.8873762473788314,13,1.4459446202908965,1240.7088150679508
subtype,dlbcl,females,7,6,5,18,7.997516659221255,9.97345193386346,13,1.1640528879265648,1135.6869367040442
subtype,follicular,males,7,6,5,18,4.603569799391201,-2.3008344796286258,13,1.270680664848569,1087.1699131968169
subtype,follicular,females,7,6,5,18,11.897868990195287,-7.75672150336491,13,1.3995441156933817,1057.1700332811217
subtype,mantle_cell,males,7,6,5,18,10.474637100571798,44.71808126682687,13,0.7802316831783886,712.1828286974489
subtype,mantle_cell,females,7,6,5,18,51.600315057793885,92.00927982280416,13,0.8503520031688668,594.094318298586
agg,nhl,males,4,7,5,16,1.8832842665942144,4.11683114577409,13,2.6140414206737503,2709.8546926555937
agg,nhl,females,4,7,5,16,2.0595309619102378,0.7604984166475235,13,1.9481725791745765,2425.058458026505
agg,hodgkin,males,4,7,5,16,4.77506013735367,0.9699626237552942,13,2.446187050714337,2149.267542478377
agg,hodgkin,females,4,7,5,16,7.726493999718924,-1.827408716414362,13,2.870225948553352,2200.4975488010073
subtype,dlbcl,males,4,7,5,16,2.296176928521265,3.018750244701549,13,1.9624931601109021,1322.3234843595117
subtype,dlbcl,females,4,7,5,16,5.737184460663912,4.755235758651074,12,1.96041078674955,1261.4718955048259
subtype,follicular,males,4,7,5,16,4.993338593505743,-3.5647305028092173,13,1.491847712612546,1122.114306743525
subtype,follicular,females,4,7,5,16,13.281969166933512,-9.902015409074028,13,1.8756082791910864,1132.388171113759
subtype,mantle_cell,males,4,7,5,16,10.164133708051963,43.48739009724548,12,0.8793115128963761,726.7167533057869
subtype,mantle_cell,females,4,7,5,16,20.10042185683919,49.81829426451975,13,0.877023957151904,598.3084870279062
agg,nhl,males,5,7,5,17,1.8832842665942144,4.11683114577409,13,2.4925850153972813,2676.4541812045654
agg,nhl,females,5,7,5,17,2.0630472214593314,0.791979219735915,14,1.2010379342781508,2220.395392745714
agg,hodgkin,males,5,7,5,17,4.902553364980957,1.9473924071883013,14,2.0264555924792416,2033.8149358712449
agg,hodgkin,females,5,7,5,17,7.5790493842516735,-2.671904463880034,13,3.4098064465465754,2348.882185749143
subtype,dlbcl,males,5,7,5,17,2.506941924804346,3.957437512141615,13,1.9624931601109021,1322.3234843595117
subtype,dlbcl,females,5,7,5,17,8.31284186717387,9.792709582616727,14,1.167834107320236,1137.1165352609241
subtype,follicular,males,5,7,5,17,4.5585729266086625,-1.8592975029805596,13,1.491847712612546,1122.114306743525
subtype,follicular,females,5,7,5,17,12.907090154152595,-9.159112091654475,13,1.8756082791910864,1132.388171113759
subtype,mantle_cell,males,5,7,5,17,10.135233993387228,44.06974190828192,13,0.7909372581778082,713.874309547357
subtype,mantle_cell,females,5,7,5,17,50.883832312315114,91.72969009932869,13,0.877023957151904,598.3084870279062
agg,nhl,males,6,7,5,18,1.8627687403724915,4.132634339546491,13,2.4925850153972813,2676.4541812045654
agg,nhl,females,6,7,5,18,2.1088822624220396,1.2170447928481483,14,1.2224033962103624,2226.2495293151374
